mrna_id	gene_id	locus_tag	chrom	old_start	old_end	new_start	new_end	overlap_gene_id	overlap_locus_tag	overlap_start	overlap_end	overlap_strand
rna-NM_001179937.1	gene-YFL029C	YFL029C	NC_001138.5	78055	79161	77974	79161	gene-YFL030W	YFL030W	76831	77988	+
rna-NM_001179936.1	gene-YFL030W	YFL030W	NC_001138.5	76831	77988	76831	78089	gene-YFL029C	YFL029C	78055	79161	-
rna-NM_001179944.2	gene-YFL022C	YFL022C	NC_001138.5	93499	95010	93323	95010	gene-YFL023W	YFL023W	90986	93376	+
rna-NM_001179949.1	gene-YFL017C	YFL017C	NC_001138.5	103983	104462	103590	104462	gene-YFL017W-A	YFL017W-A	103699	103932	+
rna-NM_001180864.1	gene-YFL017W-A	YFL017W-A	NC_001138.5	103699	103932	103699	103998	gene-YFL017C	YFL017C	103983	104462	-
rna-NM_001179956.1	gene-YFL010C	YFL010C	NC_001138.5	115108	115743	114731	115743	gene-YFL010W-A	YFL010W-A	114990	115274	+
rna-NM_001179968.1	gene-YFR003C	YFR003C	NC_001138.5	152657	153124	152416	153124	gene-YFR002W	YFR002W	150016	152535	+
rna-NM_001179970.1	gene-YFR005C	YFR005C	NC_001138.5	154527	155873	154210	155873	gene-YFR004W	YFR004W	153393	154313	+
rna-NM_001179976.1	gene-YFR011C	YFR011C	NC_001138.5	166746	167258	166525	167258	gene-YFR010W	YFR010W	165067	166566	+
rna-NM_001179979.2	gene-YFR014C	YFR014C	NC_001138.5	172537	173877	172229	173877	gene-YFR013W	YFR013W	169922	172285	+
rna-NM_001180865.3	gene-YFR024C-A	YFR024C-A	NC_001138.5	201960	203433	201701	203433	gene-YFR023W	YFR023W	199874	201709	+
rna-NM_001179992.1	gene-YFR027W	YFR027W	NC_001138.5	207452	208297	207452	208430	gene-YFR028C	YFR028C	208413	210068	-
rna-NM_001184311.3	gene-YFR032C-A	YFR032C-A	NC_001138.5	223258	223437	222918	223437	gene-YFR032C	YFR032C	222090	222959	-
rna-NM_001179999.1	gene-YFR034C	YFR034C	NC_001138.5	225020	225958	224646	225958	gene-YFR033C	YFR033C	224326	224769	-
rna-NM_001180002.3	gene-YFR037C	YFR037C	NC_001138.5	227513	229186	227336	229186	gene-YFR036W	YFR036W	226963	227337	+
rna-NM_001180003.1	gene-YFR038W	YFR038W	NC_001138.5	229380	231941	229380	232029	gene-YFR039C	YFR039C	232012	233544	-
rna-NM_001180006.3	gene-YFR041C	YFR041C	NC_001138.5	237368	238255	237187	238255	gene-YFR040W	YFR040W	234242	237250	+
rna-NM_001180008.3	gene-YFR043C	YFR043C	NC_001138.5	239114	239827	239039	239827	gene-YFR042W	YFR042W	238458	239060	+
rna-NM_001180007.1	gene-YFR042W	YFR042W	NC_001138.5	238458	239060	238458	240009	gene-YFR043C	YFR043C	239114	239827	-
rna-NM_001180007.1	gene-YFR042W	YFR042W	NC_001138.5	238458	239060	238458	240009	gene-YFR044C	YFR044C	239992	241437	-
rna-NM_001180009.1	gene-YFR044C	YFR044C	NC_001138.5	239992	241437	239749	241437	gene-YFR043C	YFR043C	239114	239827	-
rna-NM_001180011.1	gene-YFR046C	YFR046C	NC_001138.5	243074	244159	242814	244159	gene-YFR045W	YFR045W	241998	242999	+
rna-NM_001180010.3	gene-YFR045W	YFR045W	NC_001138.5	241998	242999	241998	243302	gene-YFR046C	YFR046C	243074	244159	-
rna-NM_001180012.3	gene-YFR047C	YFR047C	NC_001138.5	244279	245166	243878	245166	gene-YFR046C	YFR046C	243074	244159	-
rna-NM_001180014.3	gene-YFR049W	YFR049W	NC_001138.5	248523	248894	248523	249125	gene-YFR050C	YFR050C	249066	249866	-
rna-NM_001179734.1	gene-YKL168C	YKL168C	NC_001143.9	131288	133462	130985	133462	gene-YKL170W	YKL170W	130634	131050	+
rna-NM_001179736.1	gene-YKL170W	YKL170W	NC_001143.9	130634	131050	130634	131331	gene-YKL168C	YKL168C	131288	133462	-
rna-NM_001179771.1	gene-YKL206C	YKL206C	NC_001143.9	49006	49809	48926	49809	gene-YKL207W	YKL207W	48194	48955	+
rna-NM_001179772.1	gene-YKL207W	YKL207W	NC_001143.9	48194	48955	48194	49135	gene-YKL206C	YKL206C	49006	49809	-
rna-NM_001179762.1	gene-YKL196C	YKL196C	NC_001143.9	74932	75534	74697	75534	gene-YNCK0003W	YNCK0003W	74624	74697	+
rna-NM_001179760.1	gene-YKL194C	YKL194C	NC_001143.9	77258	78646	77031	78646	gene-YKL195W	YKL195W	75821	77032	+
rna-NM_001179761.1	gene-YKL195W	YKL195W	NC_001143.9	75821	77032	75821	77331	gene-YKL194C	YKL194C	77258	78646	-
rna-NM_001179750.1	gene-YKL184W	YKL184W	NC_001143.9	96757	98157	96757	98467	gene-YKL183C-A	YKL183C-A	98395	98607	-
rna-NM_001179740.1	gene-YKL174C	YKL174C	NC_001143.9	120380	122236	120209	122236	gene-YKL175W	YKL175W	118793	120304	+
rna-NM_001179741.1	gene-YKL175W	YKL175W	NC_001143.9	118793	120304	118793	120467	gene-YKL174C	YKL174C	120380	122236	-
rna-NM_001179725.1	gene-YKL159C	YKL159C	NC_001143.9	153816	154451	153131	154451	gene-YKL160W	YKL160W	153269	153706	+
rna-NM_001179726.1	gene-YKL160W	YKL160W	NC_001143.9	153269	153706	153269	154944	gene-YKL159C	YKL159C	153816	154451	-
rna-NM_001179717.1	gene-YKL151C	YKL151C	NC_001143.9	164917	165930	163808	165930	gene-YKL152C	YKL152C	163642	164385	-
rna-NM_001179710.1	gene-YKL144C	YKL144C	NC_001143.9	175843	176481	175600	176481	gene-YKL145W	YKL145W	174213	175616	+
rna-NM_001179709.1	gene-YKL143W	YKL143W	NC_001143.9	176781	178172	176781	178541	gene-YKL142W	YKL142W	178515	179174	+
rna-NM_001184513.1	gene-YKL138C-A	YKL138C-A	NC_001143.9	184803	185012	184455	185012	gene-YKL139W	YKL139W	182958	184544	+
rna-NM_001179701.1	gene-YKL135C	YKL135C	NC_001143.9	186460	188640	186267	188640	gene-YKL137W	YKL137W	185957	186292	+
rna-NM_001179688.1	gene-YKL122C	YKL122C	NC_001143.9	212495	212998	212332	212998	gene-YKL124W	YKL124W	210593	212332	+
rna-NM_001184482.1	gene-YKL106C-A	YKL106C-A	NC_001143.9	237147	237266	236252	237266	gene-YKL107W	YKL107W	236141	237070	+
rna-NM_001179673.1	gene-YKL107W	YKL107W	NC_001143.9	236141	237070	236141	237211	gene-YKL106C-A	YKL106C-A	237147	237266	-
rna-NM_001179670.1	gene-YKL104C	YKL104C	NC_001143.9	243220	245373	242940	245373	gene-YKL104W-A	YKL104W-A	245032	245286	+
rna-NM_001179666.1	gene-YKL100C	YKL100C	NC_001143.9	253697	255460	253435	255460	gene-YKL101W	YKL101W	248920	253476	+
rna-NM_001179656.1	gene-YKL090W	YKL090W	NC_001143.9	271878	273209	271878	274407	gene-YKL089W	YKL089W	273394	275043	+
rna-NM_001179653.1	gene-YKL087C	YKL087C	NC_001143.9	277189	277863	276972	277863	gene-YKL088W	YKL088W	275283	276998	+
rna-NM_001179654.1	gene-YKL088W	YKL088W	NC_001143.9	275283	276998	275283	277251	gene-YKL087C	YKL087C	277189	277863	-
rna-NM_001179651.1	gene-YKL085W	YKL085W	NC_001143.9	279123	280127	279123	280519	gene-YKL084W	YKL084W	280509	280859	+
rna-NM_001179648.1	gene-YKL082C	YKL082C	NC_001143.9	281025	282329	280848	282329	gene-YKL084W	YKL084W	280509	280859	+
rna-NM_001179650.1	gene-YKL084W	YKL084W	NC_001143.9	280509	280859	280509	281032	gene-YKL082C	YKL082C	281025	282329	-
rna-NM_001179647.1	gene-YKL081W	YKL081W	NC_001143.9	282891	284455	282891	284695	gene-YNCK0009W	YNCK0009W	283185	283279	+
rna-NM_001179643.1	gene-YKL077W	YKL077W	NC_001143.9	291453	292631	291453	292965	gene-YKL075C	YKL075C	292956	294308	-
rna-NM_001179626.1	gene-YKL060C	YKL060C	NC_001143.9	326408	327487	325978	327487	gene-YKL061W	YKL061W	325771	326112	+
rna-NM_001179625.1	gene-YKL059C	YKL059C	NC_001143.9	328118	329443	327478	329443	gene-YKL060C	YKL060C	326408	327487	-
rna-NM_001179624.1	gene-YKL058W	YKL058W	NC_001143.9	330166	330534	330166	330898	gene-YKL057C	YKL057C	330856	333969	-
rna-NM_001179621.2	gene-YKL055C	YKL055C	NC_001143.9	335321	336157	334870	336157	gene-YKL056C	YKL056C	334412	334915	-
rna-NM_001179606.3	gene-YKL040C	YKL040C	NC_001143.9	361058	361828	360000	361828	gene-YKL041W	YKL041W	360143	360817	+
rna-NM_001179607.1	gene-YKL041W	YKL041W	NC_001143.9	360143	360817	360143	361148	gene-YKL040C	YKL040C	361058	361828	-
rna-NM_001179594.3	gene-YKL028W	YKL028W	NC_001143.9	385758	387206	385758	387578	gene-YKL027W	YKL027W	387562	388905	+
rna-NM_001184683.1	gene-YKL023C-A	YKL023C-A	NC_001143.9	393146	393373	392879	393373	gene-YKL024C	YKL024C	392526	393140	-
rna-NM_001179589.4	gene-YKL023W	YKL023W	NC_001143.9	393721	394554	393721	395970	gene-YKL022C	YKL022C	394726	397248	-
rna-NM_001179586.1	gene-YKL020C	YKL020C	NC_001143.9	398832	402080	398742	402080	gene-YKL021C	YKL021C	397344	398750	-
rna-NM_001184481.1	gene-YKL018C-A	YKL018C-A	NC_001143.9	403580	403879	403010	403879	gene-YKL019W	YKL019W	402568	403518	+
rna-NM_001179585.3	gene-YKL019W	YKL019W	NC_001143.9	402568	403518	402568	403594	gene-YKL018C-A	YKL018C-A	403580	403879	-
rna-NM_001179583.1	gene-YKL017C	YKL017C	NC_001143.9	405190	407241	403919	407241	gene-YKL018W	YKL018W	404102	405091	+
rna-NM_001179584.3	gene-YKL018W	YKL018W	NC_001143.9	404102	405091	404102	405251	gene-YKL017C	YKL017C	405190	407241	-
rna-NM_001179578.3	gene-YKL012W	YKL012W	NC_001143.9	418310	420061	418310	420332	gene-YKL011C	YKL011C	420155	421216	-
rna-NM_001179573.1	gene-YKL007W	YKL007W	NC_001143.9	429302	430108	429302	430722	gene-YKL006C-A	YKL006C-A	430198	430632	-
rna-NM_001179794.3	gene-YKR004C	YKR004C	NC_001143.9	446799	448036	445680	448036	gene-YKR003W	YKR003W	445381	446727	+
rna-NM_001179793.1	gene-YKR003W	YKR003W	NC_001143.9	445381	446727	445381	446889	gene-YKR004C	YKR004C	446799	448036	-
rna-NM_001179811.4	gene-YKR021W	YKR021W	NC_001143.9	479234	481981	479234	482172	gene-YKR022C	YKR022C	482171	483139	-
rna-NM_001179814.1	gene-YKR024C	YKR024C	NC_001143.9	485144	487372	485010	487372	gene-YKR023W	YKR023W	483419	485011	+
rna-NM_001179816.1	gene-YKR026C	YKR026C	NC_001143.9	488738	489655	488553	489655	gene-YKR025W	YKR025W	487770	488618	+
rna-NM_001179815.3	gene-YKR025W	YKR025W	NC_001143.9	487770	488618	487770	488756	gene-YKR026C	YKR026C	488738	489655	-
rna-NM_001179826.2	gene-YKR036C	YKR036C	NC_001143.9	508702	510633	508547	510633	gene-YKR035W-A	YKR035W-A	507939	508553	+
rna-NM_001184309.3	gene-YKR035W-A	YKR035W-A	NC_001143.9	507939	508553	507939	508740	gene-YKR036C	YKR036C	508702	510633	-
rna-NM_001179835.1	gene-YKR045C	YKR045C	NC_001143.9	523418	523969	521871	523969	gene-YKR044W	YKR044W	522015	523346	+
rna-NM_001179834.3	gene-YKR044W	YKR044W	NC_001143.9	522015	523346	522015	524156	gene-YKR045C	YKR045C	523418	523969	-
rna-NM_001179842.1	gene-YKR052C	YKR052C	NC_001143.9	532550	533464	532182	533464	gene-YKR051W	YKR051W	530946	532202	+
rna-NM_001179845.3	gene-YKR055W	YKR055W	NC_001143.9	548216	549091	548216	549522	gene-YKR056W	YKR056W	549448	551367	+
rna-NM_001179850.1	gene-YKR060W	YKR060W	NC_001143.9	556518	557342	556518	557735	gene-YKR061W	YKR061W	557677	558954	+
rna-NM_001179851.3	gene-YKR061W	YKR061W	NC_001143.9	557677	558954	557677	559115	gene-YNCK0020C	YNCK0020C	559016	559366	-
rna-NM_001179853.3	gene-YKR063C	YKR063C	NC_001143.9	560789	562297	560588	562297	gene-YKR062W	YKR062W	559666	560652	+
rna-NM_001179852.1	gene-YKR062W	YKR062W	NC_001143.9	559666	560652	559666	561311	gene-YKR063C	YKR063C	560789	562297	-
rna-NM_001179855.3	gene-YKR065C	YKR065C	NC_001143.9	565299	565892	564826	565892	gene-YKR064W	YKR064W	562547	565138	+
rna-NM_001179854.1	gene-YKR064W	YKR064W	NC_001143.9	562547	565138	562547	565324	gene-YKR065C	YKR065C	565299	565892	-
rna-NM_001179857.3	gene-YKR067W	YKR067W	NC_001143.9	567918	570149	567918	570329	gene-YKR068C	YKR068C	570328	570909	-
rna-NM_001179861.3	gene-YKR071C	YKR071C	NC_001143.9	574934	575980	574597	575980	gene-YKR070W	YKR070W	573574	574632	+
rna-NM_001179865.1	gene-YKR075C	YKR075C	NC_001143.9	579827	580750	579665	580750	gene-YKR074W	YKR074W	579209	579676	+
rna-NM_001179864.3	gene-YKR074W	YKR074W	NC_001143.9	579209	579676	579209	579919	gene-YKR075C	YKR075C	579827	580750	-
rna-NM_001179869.1	gene-YKR079C	YKR079C	NC_001143.9	586789	589305	586597	589305	gene-YKR078W	YKR078W	584952	586709	+
rna-NM_001179873.1	gene-YKR083C	YKR083C	NC_001143.9	596421	596822	596193	596822	gene-YKR082W	YKR082W	592825	596298	+
rna-NM_001179877.1	gene-YKR087C	YKR087C	NC_001143.9	603195	604232	603035	604232	gene-YKR086W	YKR086W	599857	603072	+
rna-NM_001179878.3	gene-YKR088C	YKR088C	NC_001143.9	604405	605418	604082	605418	gene-YKR087C	YKR087C	603195	604232	-
rna-NM_001183416.1	gene-YOL163W	YOL163W	NC_001147.6	9597	10106	9597	10451	gene-YOL162W	YOL162W	10119	10766	+
rna-NM_001184493.1	gene-YOL159C-A	YOL159C-A	NC_001147.6	15233	15505	14562	15505	gene-YOL160W	YOL160W	14313	14654	+
rna-NM_001183400.1	gene-YOL146W	YOL146W	NC_001147.6	48864	49448	48864	49556	gene-YOL145C	YOL145C	49555	52788	-
rna-NM_001183397.1	gene-YOL143C	YOL143C	NC_001147.6	54595	55104	54522	55104	gene-YOL144W	YOL144W	53098	54552	+
rna-NM_001183398.1	gene-YOL144W	YOL144W	NC_001147.6	53098	54552	53098	54613	gene-YOL143C	YOL143C	54595	55104	-
rna-NM_001183395.2	gene-YOL141W	YOL141W	NC_001147.6	56452	58539	56452	59197	gene-YOL140W	YOL140W	58759	60030	+
rna-NM_001183378.1	gene-YOL124C	YOL124C	NC_001147.6	85456	86757	85172	86757	gene-YOL125W	YOL125W	83834	85264	+
rna-NM_001183379.2	gene-YOL125W	YOL125W	NC_001147.6	83834	85264	83834	85457	gene-YOL124C	YOL124C	85456	86757	-
rna-NM_001183368.1	gene-YOL114C	YOL114C	NC_001147.6	103317	103925	102833	103925	gene-YOL115W	YOL115W	101475	103229	+
rna-NM_001183369.1	gene-YOL115W	YOL115W	NC_001147.6	101475	103229	101475	103355	gene-YOL114C	YOL114C	103317	103925	-
rna-NM_001183365.1	gene-YOL111C	YOL111C	NC_001147.6	108258	108896	108176	108896	gene-YOL112W	YOL112W	106710	108188	+
rna-NM_001183366.1	gene-YOL112W	YOL112W	NC_001147.6	106710	108188	106710	108267	gene-YOL111C	YOL111C	108258	108896	-
rna-NM_001183364.1	gene-YOL110W	YOL110W	NC_001147.6	109176	109889	109176	110309	gene-YOL109W	YOL109W	110297	110638	+
rna-NM_001183357.1	gene-YOL103W	YOL103W	NC_001147.6	124001	125830	124001	126030	gene-YOL102C	YOL102C	125997	126689	-
rna-NM_001183352.1	gene-YOL098C	YOL098C	NC_001147.6	132725	135838	132449	135838	gene-YOL100W	YOL100W	129237	132482	+
rna-NM_001183351.1	gene-YOL097C	YOL097C	NC_001147.6	136527	137825	136162	137825	gene-YNCO0003C	YNCO0003C	136088	136183	-
rna-NM_001183351.1	gene-YOL097C	YOL097C	NC_001147.6	136527	137825	136162	137825	gene-YOL097W-A	YOL097W-A	136220	136405	+
rna-NM_001184665.1	gene-YOL097W-A	YOL097W-A	NC_001147.6	136220	136405	136220	136548	gene-YOL097C	YOL097C	136527	137825	-
rna-NM_001183343.1	gene-YOL089C	YOL089C	NC_001147.6	150398	153490	150226	153490	gene-YOL090W	YOL090W	147382	150276	+
rna-NM_001184492.1	gene-YOL086W-A	YOL086W-A	NC_001147.6	159173	159445	159173	159615	gene-YOL086C	YOL086C	159548	160594	-
rna-NM_001183334.1	gene-YOL080C	YOL080C	NC_001147.6	180558	181427	180285	181427	gene-YOL081W	YOL081W	171070	180309	+
rna-NM_001183331.2	gene-YOL077C	YOL077C	NC_001147.6	185848	186723	185578	186723	gene-YOL077W-A	YOL077W-A	185438	185644	+
rna-NM_001184377.1	gene-YOL077W-A	YOL077W-A	NC_001147.6	185438	185644	185438	185920	gene-YOL077C	YOL077C	185848	186723	-
rna-NM_001183330.1	gene-YOL076W	YOL076W	NC_001147.6	187024	189414	187024	190223	gene-YOL075C	YOL075C	189658	193542	-
rna-NM_001183323.1	gene-YOL068C	YOL068C	NC_001147.6	200368	201879	200147	201879	gene-YOL069W	YOL069W	198942	200297	+
rna-NM_001183324.1	gene-YOL069W	YOL069W	NC_001147.6	198942	200297	198942	200463	gene-YOL068C	YOL068C	200368	201879	-
rna-NM_001183322.1	gene-YOL067C	YOL067C	NC_001147.6	201985	202518	200933	202518	gene-YOL068C	YOL068C	200368	201879	-
rna-NM_001183320.1	gene-YOL065C	YOL065C	NC_001147.6	204731	205885	204421	205885	gene-YOL066C	YOL066C	202696	204471	-
rna-NM_001183315.1	gene-YOL060C	YOL060C	NC_001147.6	214017	216137	213730	216137	gene-YOL061W	YOL061W	212244	213734	+
rna-NM_001183307.1	gene-YOL052C-A	YOL052C-A	NC_001147.6	231570	231755	231260	231755	gene-YOL053W	YOL053W	230085	231272	+
rna-NM_001183302.1	gene-YOL048C	YOL048C	NC_001147.6	240204	241310	240064	241310	gene-YOL049W	YOL049W	238619	240094	+
rna-NM_001183303.1	gene-YOL049W	YOL049W	NC_001147.6	238619	240094	238619	240225	gene-YOL048C	YOL048C	240204	241310	-
rna-NM_001183297.1	gene-YOL043C	YOL043C	NC_001147.6	248392	249534	248289	249534	gene-YOL044W	YOL044W	247150	248301	+
rna-NM_001183298.1	gene-YOL044W	YOL044W	NC_001147.6	247150	248301	247150	248478	gene-YOL043C	YOL043C	248392	249534	-
rna-NM_001183292.1	gene-YOL038W	YOL038W	NC_001147.6	255337	256101	255337	258706	gene-YOL036W	YOL036W	256745	259030	+
rna-NM_001183285.1	gene-YOL031C	YOL031C	NC_001147.6	266264	267529	266122	267529	gene-YOL032W	YOL032W	265429	266169	+
rna-NM_001183286.1	gene-YOL032W	YOL032W	NC_001147.6	265429	266169	265429	266705	gene-YOL031C	YOL031C	266264	267529	-
rna-NM_001183284.1	gene-YOL030W	YOL030W	NC_001147.6	268187	269641	268187	269830	gene-YOL029C	YOL029C	269815	270420	-
rna-NM_001183282.1	gene-YOL028C	YOL028C	NC_001147.6	270633	271370	269936	271370	gene-YOL029C	YOL029C	269815	270420	-
rna-NM_001183280.1	gene-YOL026C	YOL026C	NC_001147.6	274012	274353	273711	274353	gene-YOL027C	YOL027C	272003	273724	-
rna-NM_001183270.1	gene-YOL016C	YOL016C	NC_001147.6	294777	296120	294513	296120	gene-YOL017W	YOL017W	292529	294673	+
rna-NM_001183271.1	gene-YOL017W	YOL017W	NC_001147.6	292529	294673	292529	294803	gene-YOL016C	YOL016C	294777	296120	-
rna-NM_001183263.1	gene-YOL009C	YOL009C	NC_001147.6	309324	310139	309014	310139	gene-YOL010W	YOL010W	307938	309041	+
rna-NM_001183261.1	gene-YOL007C	YOL007C	NC_001147.6	311342	312367	310851	312367	gene-YOL008W	YOL008W	310312	310935	+
rna-NM_001183421.1	gene-YOR002W	YOR002W	NC_001147.6	329417	331051	329417	331474	gene-YOR003W	YOR003W	331455	332891	+
rna-NM_001183423.1	gene-YOR004W	YOR004W	NC_001147.6	333592	334356	333592	334576	gene-YOR005C	YOR005C	334509	337343	-
rna-NM_001183435.1	gene-YOR016C	YOR016C	NC_001147.6	360461	361084	359726	361084	gene-YOR014W	YOR014W	357674	359947	+
rna-NM_001183435.1	gene-YOR016C	YOR016C	NC_001147.6	360461	361084	359726	361084	gene-YOR015W	YOR015W	359993	360352	+
rna-NM_001183433.1	gene-YOR014W	YOR014W	NC_001147.6	357674	359947	357674	360256	gene-YOR015W	YOR015W	359993	360352	+
rna-NM_001183439.1	gene-YOR020C	YOR020C	NC_001147.6	370524	370844	369619	370844	gene-YOR019W	YOR019W	368127	370319	+
rna-NM_001183444.1	gene-YOR025W	YOR025W	NC_001147.6	378219	379562	378219	379966	gene-YOR026W	YOR026W	379781	380806	+
rna-NM_001183452.1	gene-YOR033C	YOR033C	NC_001147.6	392416	394524	392252	394524	gene-YOR032W-A	YOR032W-A	392176	392376	+
rna-NM_001184624.1	gene-YOR032W-A	YOR032W-A	NC_001147.6	392176	392376	392176	392569	gene-YOR033C	YOR033C	392416	394524	-
rna-NM_001183454.1	gene-YOR035C	YOR035C	NC_001147.6	397735	400104	397493	400104	gene-YOR034C-A	YOR034C-A	397426	397668	-
rna-NM_001183457.1	gene-YOR038C	YOR038C	NC_001147.6	402761	405388	402654	405388	gene-YOR037W	YOR037W	401555	402655	+
rna-NM_001183456.1	gene-YOR037W	YOR037W	NC_001147.6	401555	402655	401555	402818	gene-YOR038C	YOR038C	402761	405388	-
rna-NM_001183459.1	gene-YOR040W	YOR040W	NC_001147.6	407064	407921	407064	408263	gene-YNCO0014C	YNCO0014C	407948	408134	-
rna-NM_001183461.1	gene-YOR042W	YOR042W	NC_001147.6	408425	409660	408425	409909	gene-YNCO0015C	YNCO0015C	409765	409864	-
rna-NM_001183464.1	gene-YOR045W	YOR045W	NC_001147.6	413852	414037	413852	414497	gene-YOR046C	YOR046C	414459	415907	-
rna-NM_001183479.1	gene-YOR060C	YOR060C	NC_001147.6	440390	441163	439326	441163	gene-YOR059C	YOR059C	438906	440258	-
rna-NM_001183480.1	gene-YOR061W	YOR061W	NC_001147.6	441534	442553	441534	442803	gene-YOR062C	YOR062C	442725	443531	-
rna-NM_001183489.1	gene-YOR070C	YOR070C	NC_001147.6	455907	457820	455779	457820	gene-YOR069W	YOR069W	453768	455795	+
rna-NM_001183488.1	gene-YOR069W	YOR069W	NC_001147.6	453768	455795	453768	455987	gene-YOR068C	YOR068C	453869	454213	-
rna-NM_001183488.1	gene-YOR069W	YOR069W	NC_001147.6	453768	455795	453768	455987	gene-YOR070C	YOR070C	455907	457820	-
rna-NM_001183496.1	gene-YOR077W	YOR077W	NC_001147.6	471899	472597	471899	473160	gene-YOR078W	YOR078W	472725	473369	+
rna-NM_001183498.1	gene-YOR079C	YOR079C	NC_001147.6	473475	474416	473338	474416	gene-YOR078W	YOR078W	472725	473369	+
rna-NM_001183499.1	gene-YOR080W	YOR080W	NC_001147.6	474594	476792	474594	477179	gene-YOR081C	YOR081C	476939	479188	-
rna-NM_001183502.1	gene-YOR083W	YOR083W	NC_001147.6	479533	480420	479533	481261	gene-YOR084W	YOR084W	480587	481750	+
rna-NM_001183505.1	gene-YOR086C	YOR086C	NC_001147.6	483219	486779	483079	486779	gene-YOR085W	YOR085W	482033	483085	+
rna-NM_001183504.1	gene-YOR085W	YOR085W	NC_001147.6	482033	483085	482033	483680	gene-YOR086C	YOR086C	483219	486779	-
rna-NM_001183514.1	gene-YOR095C	YOR095C	NC_001147.6	503552	504328	502879	504328	gene-YOR094W	YOR094W	502795	503346	+
rna-NM_001183513.1	gene-YOR094W	YOR094W	NC_001147.6	502795	503346	502795	503998	gene-YOR095C	YOR095C	503552	504328	-
rna-NM_001183516.1	gene-YOR097C	YOR097C	NC_001147.6	506978	507505	506726	507505	gene-YOR096W	YOR096W	505794	506767	+
rna-NM_001183520.1	gene-YOR101W	YOR101W	NC_001147.6	515244	516173	515244	516493	gene-YOR103C	YOR103C	516449	516841	-
rna-NM_001183523.1	gene-YOR104W	YOR104W	NC_001147.6	517642	518490	517642	518496	gene-YOR105W	YOR105W	518195	518521	+
rna-NM_001270761.1	gene-YOR105W	YOR105W	NC_001147.6	518195	518521	518195	518984	gene-YOR104W	YOR104W	517642	518490	+
rna-NM_001183534.3	gene-YOR115C	YOR115C	NC_001147.6	538659	539465	538253	539465	gene-YOR114W	YOR114W	537570	538454	+
rna-NM_001183533.1	gene-YOR114W	YOR114W	NC_001147.6	537570	538454	537570	538959	gene-YOR115C	YOR115C	538659	539465	-
rna-NM_001183538.3	gene-YOR119C	YOR119C	NC_001147.6	548792	550246	547763	550246	gene-YOR118W	YOR118W	546857	548560	+
rna-NM_001183541.3	gene-YOR122C	YOR122C	NC_001147.6	552298	552887	551932	552887	gene-YOR120W	YOR120W	551114	552052	+
rna-NM_001183552.1	gene-YOR133W	YOR133W	NC_001147.6	575098	577626	575098	578575	gene-YOR134W	YOR134W	578564	579793	+
rna-NM_001183567.1	gene-YOR148C	YOR148C	NC_001147.6	608640	609197	608412	609197	gene-YOR147W	YOR147W	606607	608475	+
rna-NM_001183566.3	gene-YOR147W	YOR147W	NC_001147.6	606607	608475	606607	608663	gene-YOR148C	YOR148C	608640	609197	-
rna-NM_001183573.1	gene-YOR154W	YOR154W	NC_001147.6	624729	626492	624729	626651	gene-YOR155C	YOR155C	626628	627980	-
rna-NM_001183578.3	gene-YOR159C	YOR159C	NC_001147.6	633282	633566	632464	633566	gene-YOR158W	YOR158W	632164	633120	+
rna-NM_001183583.3	gene-YOR164C	YOR164C	NC_001147.6	643394	644332	643109	644332	gene-YOR163W	YOR163W	642741	643307	+
rna-NM_001183585.3	gene-YOR166C	YOR166C	NC_001147.6	647126	648502	646895	648502	gene-YOR165W	YOR165W	644566	646896	+
rna-NM_001183584.1	gene-YOR165W	YOR165W	NC_001147.6	644566	646896	644566	647235	gene-YOR166C	YOR166C	647126	648502	-
rna-NM_001183603.3	gene-YOR184W	YOR184W	NC_001147.6	679357	680544	679357	680686	gene-YNCO0022C	YNCO0022C	680685	680866	-
rna-NM_001183608.1	gene-YOR189W	YOR189W	NC_001147.6	689624	689974	689624	690848	gene-YOR190W	YOR190W	690695	692032	+
rna-NM_001183613.1	gene-YOR194C	YOR194C	NC_001147.6	711683	712543	711310	712543	gene-YOR193W	YOR193W	710446	711576	+
rna-NM_001183612.3	gene-YOR193W	YOR193W	NC_001147.6	710446	711576	710446	711701	gene-YOR194C	YOR194C	711683	712543	-
